영화명,개봉일,국적,장르,등급,국내배급사,상장배급사,주요배급사,로그 전국스크린수,로그 전국매출액,로그 전국관객수,로그 서울매출액,로그 서울관객수,로그 수정전국매출액,로그 개봉일관객수,로그 개봉일매출액,로그 개봉일매출비율,로그 배우가중치,로그 감독가중치,타겟
브이아이피,2017-08-23,1.0,범죄,0,1.0,0.0,1,6.903747257584598,41.53789058817345,14.132738811218726,21.77524781453223,12.75408711190557,4.696529100268716,12.066873794589272,21.003872840016218,3.5115454388310208,0.0,-1.6094379124341003,0
특별시민,2017-04-26,1.0,드라마,1,0.0,1.0,1,7.050989447068045,41.49482351820725,14.124930149307481,21.77741469835444,12.795519043424271,4.65346203030252,12.133539586395784,20.831518625946348,3.8022081394209395,0.1823215567939546,-2.3025850929940455,1
퓨리,2014-11-20,0.0,액션,1,1.0,0.0,1,6.380122536899765,41.48263606385106,14.124548462629438,21.89730282854528,12.919250368588127,4.641274575946331,11.221168434476418,20.11462688644954,2.9338568698359038,-0.5108256237659907,-2.3025850929940455,0
차형사,2012-05-30,1.0,코미디,1,0.0,1.0,1,6.07073772800249,41.42147591321216,14.113207810651605,21.504629366392336,12.555810080506484,4.580114425307433,10.781660962297154,19.653797701458007,2.766319109226186,-1.8971199848858813,-2.995732273553991,0
은교,2012-04-25,1.0,멜로/로맨스,0,0.0,1.0,1,6.255750041753367,41.4382704437056,14.11285133459188,21.9485134197162,13.008708558921683,4.59690895580087,11.004131110113317,19.86121231189417,2.975529566236472,0.1823215567939546,-1.8971199848858813,0
궁합,2018-02-28,1.0,코미디,2,0.0,1.0,1,6.873163834212518,41.49330794849967,14.108267481548333,21.63095759862015,12.64140071673802,4.65194646059494,12.072866914157983,20.78181574332253,3.2386784521643803,-0.5978370007556204,-2.995732273553991,1
신들의 전쟁,2011-11-10,0.0,드라마,0,0.0,1.0,1,6.263398262591624,41.60581333910034,14.106993647389656,22.121938272632732,12.98946721155198,4.7644518511956075,11.36736775956099,20.458908938501835,3.339321977944068,-1.2039728043259361,-2.3025850929940455,0
오션스8,2018-06-13,0.0,액션,2,1.0,0.0,1,6.729824070489475,41.603050285042244,14.104577421150623,22.21878197181306,13.115818003101644,4.761688797137509,12.18343329854651,21.283680048913663,2.995732273553991,0.04879016416943204,-2.3025850929940455,0
미스터 고,2013-07-17,1.0,코미디,2,0.0,1.0,1,6.733401891837359,41.378037606553825,14.099854565270592,21.594405006901823,12.68010564594554,4.536676118649093,11.461158374148345,20.315084041983948,3.2771447329921766,-0.35667494393873245,-1.8971199848858813,1
굿 다이노,2016-01-07,0.0,애니메이션,3,1.0,0.0,1,6.70196036600254,41.42156603342873,14.099481251762695,21.56577285928804,12.612936774552045,4.580204545524002,11.218447016051396,20.07633427115066,2.7788192719904172,-inf,-2.995732273553991,1
드라큘라: 전설의 시작,2014-10-08,0.0,기타,1,1.0,0.0,1,6.1675164908883415,41.505527101810955,14.094467930670136,21.853491517358915,12.828467371730524,4.6641656139062215,11.219708101019771,20.175167987159213,2.9338568698359038,-1.6094379124341003,-2.995732273553991,0
사라진 밤,2018-03-07,1.0,기타,1,0.0,0.0,1,6.829793737512425,41.51291823472763,14.088794979880756,21.66994714775839,12.6429265955457,4.671556746822895,10.953627126642347,19.89800728362776,3.265759410767051,-0.4307829160924542,-2.995732273553991,1
가디언즈 오브 갤럭시,2014-07-31,0.0,액션,2,1.0,0.0,1,6.289715570908998,41.550733044561596,14.086445679781088,22.13821579739724,13.040780150406658,4.709371556656865,11.71067735941954,20.687285539969146,2.388762789235098,-0.4307829160924542,-2.3025850929940455,0
간첩,2012-09-20,1.0,드라마,1,0.0,1.0,1,6.3561076606958915,41.37573880838819,14.086220668005158,21.60181399468135,12.696053519178577,4.534377320483461,11.139554776658086,19.926498847042172,3.0492730404820207,0.3364722366212129,-1.3862943611198906,1
월드 인베이젼,2011-03-10,0.0,기타,2,1.0,0.0,1,6.089044875446846,41.426263454225335,14.083912711484052,21.835118582616325,12.859410339643855,4.584901966320603,11.105723850006383,20.001272580095428,3.6189933266497696,-1.2039728043259361,-1.8971199848858813,0
에이리언: 커버넌트,2017-05-09,0.0,기타,1,1.0,0.0,1,6.734591659972948,41.51846400557052,14.083417892730957,21.945821028495985,12.889172015485954,4.6771025176657925,12.539629923498753,21.56064791952634,3.139832617527748,-0.5978370007556204,-1.3862943611198906,0
